"Line Number","Product Part","Product Name","Start Date","End Date","Net Unit Price","Max Quantity","UOM","Net Unit Price UOM","Active"
"1.315","B93008","Oracle Cloud Infrastructure - Notifications - SMS Outbound to Country Zone 5 - 1 SMS Message Sent","04-28-2021","12-31-2999",0.12932640,999999999999999,"1 SMS MSG SENT","Monthly","true"
"1.287","B93030","Oracle Cloud Infrastructure - Load Balancer Base - Load Balancer Hour","12-21-2020","04-30-2021",0.00000000,1,"LOAD BALANCER HOUR","Monthly","true"
"1.287","B93030","Oracle Cloud Infrastructure - Load Balancer Base - Load Balancer Hour","12-21-2020","04-30-2021",0.00608912,999999999,"LOAD BALANCER HOUR","Monthly","true"
"1.322","B93030","Oracle Cloud Infrastructure - Load Balancer Base - Load Balancer Hour","05-01-2021","12-31-2999",0.00000000,744,"LOAD BALANCER HOUR","Monthly","true"
"1.322","B93030","Oracle Cloud Infrastructure - Load Balancer Base - Load Balancer Hour","05-01-2021","12-31-2999",0.00608912,999999999,"LOAD BALANCER HOUR","Monthly","true"
"1.291","B93031","Oracle Cloud Infrastructure - Load Balancer Bandwidth - Mbps Per Hour","04-17-2021","04-30-2021",0.00000000,10,"MBPS PR HR","Monthly","true"
"1.291","B93031","Oracle Cloud Infrastructure - Load Balancer Bandwidth - Mbps Per Hour","04-17-2021","04-30-2021",0.00005389,999999999,"MBPS PR HR","Monthly","true"
"1.323","B93031","Oracle Cloud Infrastructure - Load Balancer Bandwidth - Mbps Per Hour","05-01-2021","12-31-2999",0.00000000,7440,"MBPS PR HR","Monthly","true"
"1.323","B93031","Oracle Cloud Infrastructure - Load Balancer Bandwidth - Mbps Per Hour","05-01-2021","12-31-2999",0.00005389,999999999,"MBPS PR HR","Monthly","true"
"1.318","B93082","Oracle Cloud Infrastructure - Database Management - External DB BYOL - Host CPU Core Per Hour","04-28-2021","09-30-2025",0.01077720,,"HST CPU CORE PR HR","Monthly","true"
"1.317","B93083","Oracle Cloud Infrastructure - Database Management - External DB - Host CPU Core Per Hour","04-28-2021","09-30-2025",0.02155440,,"HST CPU CORE PR HR","Monthly","true"
"1.295","B93113","Oracle Cloud Infrastructure - Compute - Standard - E4 - OCPU Per Hour","04-21-2021","09-30-2025",0.01347150,,"OCPU PER HOUR","Monthly","true"
"1.293","B93114","Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory - Gigabyte Per Hour","04-17-2021","09-30-2025",0.00080829,,"GB PR HR","Monthly","true"
"1.288","B93126","Oracle Cloud Infrastructure - FastConnect 100Gbps - Port Hour","01-22-2021","09-30-2025",5.79276000,,"PORT HOUR","Monthly","true"
"1.304","B93199","Oracle Cloud Infrastructure Database Migration - Migration Hour","04-27-2021","09-30-2025",0.10777200,,"MIGR HR","Monthly","true"
"1.305","B93288","Oracle Cloud VMware Solution - BM.DenseIO2.52 - Hourly Commit - OCPU Per Hour","04-27-2021","09-30-2025",0.21886697,,"OCPU PER HOUR","Monthly","true"
"1.302","B93289","Oracle Cloud VMware Solution - BM.DenseIO2.52 - 1 Year Commit - OCPU Per Hour","04-27-2021","09-30-2025",0.14594125,,"OCPU PER HOUR","Monthly","true"
"1.308","B93290","Oracle Cloud VMware Solution - BM.DenseIO2.52 - 3 Year Commit - OCPU Per Hour","04-27-2021","09-30-2025",0.11854920,,"OCPU PER HOUR","Monthly","true"
"1.328","B93297","Oracle Cloud Infrastructure - Compute - Standard - A1 - OCPU Per Hour","05-18-2021","12-31-2999",0.00000000,3000,"OCPU PER HOUR","Monthly","true"
"1.328","B93297","Oracle Cloud Infrastructure - Compute - Standard - A1 - OCPU Per Hour","05-18-2021","12-31-2999",0.00538860,999999999999999,"OCPU PER HOUR","Monthly","true"
"1.327","B93298","Oracle Cloud Infrastructure - Compute - Standard - A1 - Memory - Gigabyte Per Hour","05-18-2021","12-31-2999",0.00000000,18000,"GB PR HR","Monthly","true"
"1.327","B93298","Oracle Cloud Infrastructure - Compute - Standard - A1 - Memory - Gigabyte Per Hour","05-18-2021","12-31-2999",0.00080829,999999999999999,"GB PR HR","Monthly","true"
"1.303","B93306","Oracle Cloud Infrastructure - Data Integration - Pipeline Operator Execution - Execution Hour","04-27-2021","12-31-2999",0.00000000,30,"EXCU HR","Monthly","true"
"1.303","B93306","Oracle Cloud Infrastructure - Data Integration - Pipeline Operator Execution - Execution Hour","04-27-2021","12-31-2999",0.16165800,999999999999999,"EXCU HR","Monthly","true"
"1.301","B93307","Autonomous JSON Database - Free - OCPU Per Hour","04-27-2021","12-31-2999",0.00000000,,"OCPU PER HOUR","Monthly","true"
"1.299","B93311","Oracle Cloud Infrastructure - Compute - Optimized - X9 - OCPU Per Hour","04-27-2021","09-30-2025",0.02909844,,"OCPU PER HOUR","Monthly","true"
"1.300","B93312","Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory - Gigabyte Per Hour","04-27-2021","09-30-2025",0.00080829,,"GB PR HR","Monthly","true"
"1.307","B93320","Oracle APEX Application Development - Free - OCPU Per Hour","04-27-2021","12-31-2999",0.00000000,,"OCPU PER HOUR","Monthly","true"
"1.371","B93380","Exadata Cloud Infrastructure - Quarter Rack - X9M - Hosted Environment Per Hour","04-22-2022","09-30-2025",7.43113200,,"HSTD ENVIRONMENT PER HOUR","Monthly","true"
"1.373","B93381","Exadata Cloud Infrastructure - Database Server - X9M - Hosted Environment Per Hour","04-26-2022","09-30-2025",1.48620600,,"HSTD ENVIRONMENT PER HOUR","Monthly","true"
"1.372","B93382","Exadata Cloud Infrastructure - Storage Server - X9M - Hosted Environment Per Hour","04-24-2022","09-30-2025",1.48620600,,"HSTD ENVIRONMENT PER HOUR","Monthly","true"
"1.329","B93411","Oracle Content Management - Starter Edition - 5000 Assets Per Month","06-11-2021","12-31-2999",0.00000000,1,"5000 ASSETS PER MONTH","Monthly","true"
"1.329","B93411","Oracle Content Management - Starter Edition - 5000 Assets Per Month","06-11-2021","12-31-2999",38.39400000,3,"5000 ASSETS PER MONTH","Monthly","true"
"1.329","B93411","Oracle Content Management - Starter Edition - 5000 Assets Per Month","06-11-2021","12-31-2999",204.76800000,999999999999999,"5000 ASSETS PER MONTH","Monthly","true"
"1.326","B93421","Oracle Cloud VMware Solution - HCX Enterprise - Monthly - OCPU Per Hour","05-18-2021","09-30-2025",0.01131606,,"OCPU PER HOUR","Monthly","true"
"1.298","B93423","Oracle Cloud AI Services - Language - Pre-trained Inferencing - 1,000 Transactions","04-24-2021","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.298","B93423","Oracle Cloud AI Services - Language - Pre-trained Inferencing - 1,000 Transactions","04-24-2021","12-31-2999",0.13471500,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.331","B93426","Oracle Cloud Infrastructure - Database Management - Cloud Databases - OCPU Per Hour","09-17-2021","09-30-2025",0.02047800,,"OCPU PER HOUR","Monthly","true"
"1.296","B93455","Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","04-22-2021","12-31-2999",0.00000000,10240,"GB OUTBOUND DATA TX MO","Monthly","true"
"1.296","B93455","Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in APAC, Japan, and South America - Gigabyte Outbound Data Transfer Per Month","04-22-2021","12-31-2999",0.00458031,999999999999999,"GB OUTBOUND DATA TX MO","Monthly","true"
"1.297","B93456","Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in Middle East and Africa - Gigabyte Outbound Data Transfer Per Month","04-22-2021","12-31-2999",0.00000000,10240,"GB OUTBOUND DATA TX MO","Monthly","true"
"1.297","B93456","Oracle Cloud Infrastructure - Outbound Data Transfer - Originating in Middle East and Africa - Gigabyte Outbound Data Transfer Per Month","04-22-2021","12-31-2999",0.00458031,999999999999999,"GB OUTBOUND DATA TX MO","Monthly","true"
"1.338","B93493","Oracle Cloud Infrastructure Identity and Access Management - External User - User Per Month","11-19-2021","09-30-2025",0.00819000,,"USER PER MONTH","Monthly","true"
"1.337","B93494","Oracle Cloud Infrastructure Identity and Access Management - Oracle Apps Premium - User Per Month","11-19-2021","09-30-2025",0.12798000,,"USER PER MONTH","Monthly","true"
"1.339","B93495","Oracle Cloud Infrastructure Identity and Access Management - Premium - User Per Month","11-19-2021","09-30-2025",1.63814400,,"USER PER MONTH","Monthly","true"
"1.340","B93496","Oracle Cloud Infrastructure Identity and Access Management - SMS - 1 SMS Message Sent","11-19-2021","09-30-2025",0.00000000,1000,"1 SMS MSG SENT","Monthly","true"
"1.340","B93496","Oracle Cloud Infrastructure Identity and Access Management - SMS - 1 SMS Message Sent","11-19-2021","09-30-2025",0.01536000,999999999999999,"1 SMS MSG SENT","Monthly","true"
"1.335","B93497","Oracle Cloud Infrastructure Identity and Access Management - Token - Token","11-19-2021","09-30-2025",0.00000000,10000,"TOKN","Monthly","true"
"1.335","B93497","Oracle Cloud Infrastructure Identity and Access Management - Token - Token","11-19-2021","09-30-2025",0.00204600,999999999999999,"TOKN","Monthly","true"
"1.336","B93498","Oracle Cloud Infrastructure Identity and Access Management - Replication - User Per Month","11-19-2021","09-30-2025",0.00204600,,"USER PER MONTH","Monthly","true"
"1.488","B93544","Oracle Cloud Infrastructure - Compute - GPU - E4 - GPU Per Hour","11-25-2022","09-30-2025",1.70190000,,"GPU PER HOUR","Monthly","true"
"1.330","B93545","Oracle Cloud Infrastructure AI Services - Anomaly Detection - 1000 Transactions","07-17-2021","12-31-2999",0.00000000,1,"1K TRANSACTIONS","Monthly","true"
"1.330","B93545","Oracle Cloud Infrastructure AI Services - Anomaly Detection - 1000 Transactions","07-17-2021","12-31-2999",0.12798000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.332","B93555","Oracle Big Data Service - OCPU Per Hour","09-29-2021","09-30-2025",0.00768000,,"OCPU PER HOUR","Monthly","true"
"1.487","B93704","Oracle Cloud Infrastructure - Compute - GPU - T1 - GPU Per Hour","11-25-2022","09-30-2025",0.86490000,,"GPU PER HOUR","Monthly","true"
"1.342","B93705","Oracle Cloud Infrastructure Operations Insights for Warehouse - Extract - Gigabyte Per Month","12-20-2021","09-30-2025",1.02384000,,"GB PR MO","Monthly","true"
"1.341","B93706","Oracle Cloud Infrastructure Operations Insights for Warehouse - Instance - OCPU Per Hour","12-08-2021","09-30-2025",0.27526200,,"OCPU PER HOUR","Monthly","true"
"1.382","B93709","Oracle Cloud Infrastructure Search with OpenSearch HA - Node Per Hour","05-19-2022","12-31-2999",0.12798000,,"NODE PR HR","Monthly","true"
"1.356","B94173","Oracle Threat Intelligence Service - API Calls","02-12-2022","09-30-2025",0.00000000,,"API CALL","Monthly","true"
"1.344","B94176","Oracle Cloud Infrastructure - Compute - Standard - X9 - OCPU Per Hour","12-20-2021","09-30-2025",0.02047800,,"OCPU PER HOUR","Monthly","true"
"1.343","B94177","Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory - Gigabyte Per Hour","12-20-2021","09-30-2025",0.00076800,,"GB PR HR","Monthly","true"
"1.334","B94277","Oracle Cloud Infrastructure - Web Application Firewall - Requests - 1,000,000 Incoming Requests Per Month","10-29-2021","12-31-2999",0.00000000,10,"1M INCG REQ PR MO","Monthly","true"
"1.334","B94277","Oracle Cloud Infrastructure - Web Application Firewall - Requests - 1,000,000 Incoming Requests Per Month","10-29-2021","12-31-2999",0.30715200,999999999999999,"1M INCG REQ PR MO","Monthly","true"
"1.345","B94568","Oracle Analytics Server for Oracle Cloud Infrastructure - OCPU Per Hour","12-22-2021","09-30-2025",0.89586000,,"OCPU PER HOUR","Monthly","true"
"1.333","B94579","Oracle Cloud Infrastructure - Web Application Firewall - Instance - Instance Per Month","10-29-2021","12-31-2999",0.00000000,1,"INST PR MO","Monthly","true"
"1.333","B94579","Oracle Cloud Infrastructure - Web Application Firewall - Instance - Instance Per Month","10-29-2021","12-31-2999",2.55960000,999999999999999,"INST PR MO","Monthly","true"
"1.355","B94896","Oracle Cloud Infrastructure - Speech - Transcription Hour","02-11-2022","12-31-2999",0.00000000,5,"TRAN HR","Monthly","true"
"1.355","B94896","Oracle Cloud Infrastructure - Speech - Transcription Hour","02-11-2022","12-31-2999",0.25596000,999999999999999,"TRAN HR","Monthly","true"
"1.353","B94973","Oracle Cloud Infrastructure - Vision - Image Analysis - 1,000 Transactions","02-11-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.353","B94973","Oracle Cloud Infrastructure - Vision - Image Analysis - 1,000 Transactions","02-11-2022","12-31-2999",0.12798000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.352","B94974","Oracle Cloud Infrastructure - Vision - OCR - 1,000 Transactions","02-11-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.352","B94974","Oracle Cloud Infrastructure - Vision - OCR - 1,000 Transactions","02-11-2022","12-31-2999",0.51192000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.351","B94975","Oracle Cloud Infrastructure - Vision - Document Properties - 1,000 Transactions","02-11-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.351","B94975","Oracle Cloud Infrastructure - Vision - Document Properties - 1,000 Transactions","02-11-2022","12-31-2999",0.12798000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.346","B94976","Oracle Cloud Infrastructure - Vision - Document Extraction - 1,000 Transactions","02-11-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.346","B94976","Oracle Cloud Infrastructure - Vision - Document Extraction - 1,000 Transactions","02-11-2022","12-31-2999",5.11920000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.354","B94977","Oracle Cloud Infrastructure - Vision- Custom Training - Training Hour","02-11-2022","12-31-2999",0.00000000,15,"TRNG HR","Monthly","true"
"1.354","B94977","Oracle Cloud Infrastructure - Vision- Custom Training - Training Hour","02-11-2022","12-31-2999",0.76788000,999999999999999,"TRNG HR","Monthly","true"
"1.350","B95178","Oracle Cloud VMware Solution - BM.DenseIO.E4.64 - Hourly Commit - OCPU Per Hour","02-11-2022","09-30-2025",0.20792000,,"OCPU PER HOUR","Monthly","true"
"1.349","B95179","Oracle Cloud VMware Solution - BM.DenseIO.E4.64 - Monthly Commit - OCPU Per Hour","02-11-2022","09-30-2025",0.17328000,,"OCPU PER HOUR","Monthly","true"
"1.347","B95180","Oracle Cloud VMware Solution - BM.DenseIO.E4.64 - 1 year Commit - OCPU Per Hour","02-11-2022","09-30-2025",0.13865000,,"OCPU PER HOUR","Monthly","true"
"1.348","B95181","Oracle Cloud VMware Solution - BM.DenseIO.E4.64 - 3 year Commit - OCPU Per Hour","02-11-2022","09-30-2025",0.11262000,,"OCPU PER HOUR","Monthly","true"
"1.359","B95228","Roving Edge Ultra - Resource Possession Per Day","03-19-2022","09-30-2025",38.39400000,,"RSRC POSS PR DY","Monthly","true"
"1.358","B95229","Roving Edge Ultra Non-Return or Loss Fee - Each","03-19-2022","09-30-2025",29862.00000000,,"EA","Monthly","true"
"1.495","B95240","Oracle Database Autonomous Recovery Service - Virtualized GB Per Month","05-05-2023","09-30-2025",0.01707480,,"VIRT GB PR MO","Monthly","true"
"1.496","B95241","Oracle Database Zero Data Loss Autonomous Recovery Service - Virtualized GB Per Month","05-05-2023","09-30-2025",0.02232000,,"VIRT GB PR MO","Monthly","true"
"1.360","B95264","Oracle Cloud Infrastructure Application Performance Monitoring Service - Stack Monitoring - Standard Edition","04-16-2022","09-30-2025",0.03839400,,"10 MNTR RSRC PR HR","Monthly","true"
"1.434","B95279","Media Services - Media Flow - Standard - H264 - SD - Below 30fps - Minute of Output Media Content","11-22-2022","09-30-2025",0.00055800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.388","B95280","Media Services - Media Flow - Standard - H264 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","08-01-2022","09-30-2025",0.00111600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.387","B95281","Media Services - Media Flow - Standard - H264 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","07-22-2022","09-30-2025",0.00167400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.458","B95282","Media Services - Media Flow - Standard - H264 - HD - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00167400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.432","B95283","Media Services - Media Flow - Standard - H264 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-17-2022","09-30-2025",0.00223200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.476","B95284","Media Services - Media Flow - Standard - H264 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00558000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.467","B95285","Media Services - Media Flow - Standard - H264 - 4k - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00837000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.452","B95286","Media Services - Media Flow - Standard - H264 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.01004400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.449","B95287","Media Services - Media Flow - Standard - H264 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.02008800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.450","B95288","Media Services - Media Flow - Standard - VP8 - SD - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00167400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.431","B95289","Media Services - Media Flow - Standard - VP8 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","11-16-2022","09-30-2025",0.00223200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.402","B95290","Media Services - Media Flow - Standard - VP8 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","09-18-2022","09-30-2025",0.00390600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.400","B95291","Media Services - Media Flow - Standard - VP8 - HD - Below 30fps - Minute of Output Media Content","09-13-2022","09-30-2025",0.00446400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.438","B95292","Media Services - Media Flow - Standard - VP8 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00558000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.403","B95293","Media Services - Media Flow - Standard - VP8 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","09-19-2022","09-30-2025",0.00837000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.390","B95294","Media Services - Media Flow - Standard - VP8 - 4k - Below 30fps - Minute of Output Media Content","08-08-2022","09-30-2025",0.02008800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.398","B95295","Media Services - Media Flow - Standard - VP8 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","09-09-2022","09-30-2025",0.02232000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.386","B95296","Media Services - Media Flow - Standard - VP8 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","07-21-2022","09-30-2025",0.02790000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.441","B95297","Media Services - Media Flow - Standard - H265VP9 - SD - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00279000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.448","B95298","Media Services - Media Flow - Standard - H265VP9 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00390600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.442","B95299","Media Services - Media Flow - Standard - H265VP9 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00669600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.417","B95300","Media Services - Media Flow - Standard - H265VP9 - HD - Below 30fps - Minute of Output Media Content","10-19-2022","09-30-2025",0.00558000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.416","B95301","Media Services - Media Flow - Standard - H265VP9 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","10-17-2022","09-30-2025",0.01116000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.418","B95302","Media Services - Media Flow - Standard - H265VP9 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","10-22-2022","09-30-2025",0.01674000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.392","B95303","Media Services - Media Flow - Standard - H265VP9 - 4k - Below 30fps - Minute of Output Media Content","08-18-2022","09-30-2025",0.01450800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.391","B95304","Media Services - Media Flow - Standard - H265VP9 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","08-13-2022","09-30-2025",0.02790000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.393","B95305","Media Services - Media Flow - Standard - H265VP9 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","08-22-2022","09-30-2025",0.03515400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.395","B95306","Media Services - Media Flow - Speed - H264 - SD - Below 30fps - Minute of Output Media Content","08-30-2022","09-30-2025",0.00111600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.406","B95307","Media Services - Media Flow - Speed - H264 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","09-27-2022","09-30-2025",0.00167400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.396","B95308","Media Services - Media Flow - Speed - H264 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","09-03-2022","09-30-2025",0.00223200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.463","B95309","Media Services - Media Flow - Speed - H264 - HD - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00223200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.462","B95310","Media Services - Media Flow - Speed - H264 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00279000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.425","B95311","Media Services - Media Flow - Speed - H264 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","11-04-2022","09-30-2025",0.00669600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.445","B95312","Media Services - Media Flow - Speed - H264 - 4k - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.01004400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.447","B95313","Media Services - Media Flow - Speed - H264 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.01116000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.423","B95314","Media Services - Media Flow - Speed - H264 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","10-31-2022","09-30-2025",0.02232000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.459","B95315","Media Services - Media Flow - Speed - VP8 - SD - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00279000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.422","B95316","Media Services - Media Flow - Speed - VP8 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","10-29-2022","09-30-2025",0.00334800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.419","B95317","Media Services - Media Flow - Speed - VP8 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","10-23-2022","09-30-2025",0.00446400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.420","B95318","Media Services - Media Flow - Speed - VP8 - HD - Below 30fps - Minute of Output Media Content","10-25-2022","09-30-2025",0.00669600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.451","B95319","Media Services - Media Flow - Speed - VP8 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00837000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.429","B95320","Media Services - Media Flow - Speed - VP8 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","11-12-2022","09-30-2025",0.01004400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.461","B95321","Media Services - Media Flow - Speed - VP8 - 4k - Below 30fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.02678400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.468","B95322","Media Services - Media Flow - Speed - VP8 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.02790000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.439","B95323","Media Services - Media Flow - Speed - VP8 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.03348000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.430","B95324","Media Services - Media Flow - Speed - H265VP9 - SD - Below 30fps - Minute of Output Media Content","11-14-2022","09-30-2025",0.00334800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.410","B95325","Media Services - Media Flow - Speed - H265VP9 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","10-05-2022","09-30-2025",0.00446400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.444","B95326","Media Services - Media Flow - Speed - H265VP9 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00837000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.428","B95327","Media Services - Media Flow - Speed - H265VP9 - HD - Below 30fps - Minute of Output Media Content","11-10-2022","09-30-2025",0.00669600,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.455","B95328","Media Services - Media Flow - Speed - H265VP9 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.01395000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.454","B95329","Media Services - Media Flow - Speed - H265VP9 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.02008800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.404","B95330","Media Services - Media Flow - Speed - H265VP9 - 4k - Below 30fps - Minute of Output Media Content","09-23-2022","09-30-2025",0.02790000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.475","B95331","Media Services - Media Flow - Speed - H265VP9 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.03348000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.437","B95332","Media Services - Media Flow - Speed - H265VP9 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.04185000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.401","B95333","Media Services - Media Flow - Quality - H264 - SD - Below 30fps - Minute of Output Media Content","09-15-2022","09-30-2025",0.00167400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.399","B95334","Media Services - Media Flow - Quality - H264 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","09-11-2022","09-30-2025",0.00223200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.440","B95335","Media Services - Media Flow - Quality - H264 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00279000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.389","B95336","Media Services - Media Flow - Quality - H264 - HD - Below 30fps - Minute of Output Media Content","08-04-2022","09-30-2025",0.00279000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.446","B95337","Media Services - Media Flow - Quality - H264 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00334800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.466","B95338","Media Services - Media Flow - Quality - H264 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.00837000,,"MIN OF OUT MDIA CTEN","Monthly","true"
